ref,title,author,date,canon_degree,glob_word,glob_book,glob_part,glob_chapter,glob_paragraph,glob_sentence,glob_av_word_per_sent,glob_verb,glob_adverb,glob_adj,glob_coord,glob_sub,glob_il,glob_ils,glob_elle,glob_elles,glob_je,glob_nous,glob_etat,glob_voc,first_word,first_paragraph,first_sentence,first_av_word_per_sent,first_verb,first_adverb,first_adj,first_coord,first_sub,first_il,first_ils,first_elle,first_elles,first_je,first_nous,first_etat,first_voc,first_ten_word,first_ten_sentence,first_ten_av_word_per_sent,first_ten_verb,first_ten_adverb,first_ten_adj,first_ten_coord,first_ten_sub,first_ten_il,first_ten_ils,first_ten_elle,first_ten_elles,first_ten_je,first_ten_nous,first_ten_etat,first_ten_voc,mid_word,mid_paragraph,mid_sentence,mid_av_word_per_sent,mid_verb,mid_adverb,mid_adj,mid_coord,mid_sub,mid_il,mid_ils,mid_elle,mid_elles,mid_je,mid_nous,mid_etat,mid_voc,last_word,last_paragraph,last_sentence,last_av_word_per_sent,last_verb,last_adverb,last_adj,last_coord,last_sub,last_il,last_ils,last_elle,last_elles,last_je,last_nous,last_etat,last_voc,last_ten_word,last_ten_sentence,last_ten_av_word_per_sent,last_ten_verb,last_ten_adverb,last_ten_adj,last_ten_coord,last_ten_sub,last_ten_il,last_ten_ils,last_ten_elle,last_ten_elles,last_ten_je,last_ten_nous,last_ten_etat,last_ten_voc,titled_books,titled_parts,titled_chapters,numbered_books,numbered_parts,numbered_chapters
1882_Cladel-Leon_Ompdrailles-le-Tombeau-des-lutteurs-par-Leon-Cladel-avec-16-eaux-fortes-hors-texte-et-7-dans-le-texte-par-Rodolphe-Julian-(1882).xml,"Ompdrailles, le Tombeau des lutteurs, par Léon Cladel, avec 16 eaux-fortes hors texte et 7 dans le texte, par Rodolphe Julian (1882)    ","Cladel, Léon",1882,empty,72093,0,2,6,1054,1204,49,6012,4888,4455,663,727,935,99,157,24,89,62,1147,7739,14731,58,249,52,1217,1051,819,137,164,239,24,65,9,10,8,253,2925,7209,187,37,651,459,479,74,62,101,16,4,2,11,1,92,1889,16848,308,265,52,1431,1139,969,186,178,172,15,34,4,51,27,279,3430,108,1,2,35,7,5,7,0,1,0,0,0,0,0,0,2,67,7209,74,97,502,388,533,42,67,62,3,18,2,3,0,97,2139,0,2,6,0,0,0
1954_Reage-Pauline_Histoire-d-O.xml,Histoire d'O    ,"Réage, Pauline",1954,empty,67630,0,0,4,657,2262,28,6849,4051,2932,2630,841,712,71,1300,40,118,28,1681,3655,17660,145,601,28,1833,959,736,742,217,184,21,254,15,20,17,407,1719,6763,221,29,699,360,266,283,86,47,7,82,6,9,14,141,1044,15811,194,570,25,1609,972,708,570,183,132,15,256,12,29,4,432,1878,9306,113,299,29,984,519,414,332,120,82,3,174,4,24,1,219,1379,6763,198,33,719,382,295,245,93,73,2,131,4,17,0,156,1130,0,0,4,0,0,0
1994_Houellebecq-Michel_Extension-du-domaine-de-la-lutte.xml,Extension du domaine de la lutte    ,"Houellebecq, Michel",1994,empty,42046,0,3,28,541,1632,19,3673,3141,2394,881,219,474,71,181,30,501,90,1221,4658,607,9,24,16,48,40,24,13,2,1,0,5,6,4,0,18,229,4204,174,23,373,326,250,68,27,36,1,11,7,32,2,122,1135,1319,20,46,18,98,101,86,29,4,12,3,2,0,19,0,44,472,1373,20,63,15,118,116,78,32,13,15,1,1,0,38,0,42,451,4204,180,22,366,296,264,97,21,34,9,28,1,74,6,127,1089,0,3,16,0,0,15
1858_Dumas-Alexandre-Pere_Black.xml,Black    ,"Dumas, Alexandre Père",2013,empty,134661,0,0,37,2964,4093,25,13220,7437,5996,3879,1373,2021,63,444,57,856,238,3241,6478,3091,53,52,40,230,162,201,84,28,33,0,2,0,2,18,66,862,13466,242,54,1103,672,760,441,145,129,4,45,12,27,31,263,2430,2818,36,86,28,282,192,127,78,32,34,1,14,0,32,8,81,717,2448,64,76,22,240,129,132,70,29,23,1,13,0,9,5,78,624,13466,474,27,1353,763,555,381,122,159,7,28,1,131,30,352,1749,0,0,37,0,0,37
1930_Giono-Jean_Regain.xml,Regain    ,"Giono, Jean",1930,empty,46858,0,2,9,1449,2743,14,3861,2665,1777,1317,597,763,72,298,10,163,32,1610,2570,2775,69,147,14,227,170,99,58,36,19,2,20,0,9,5,78,580,4685,242,18,362,245,186,112,69,79,5,28,0,10,5,141,842,6025,219,388,12,541,336,215,148,78,77,9,45,0,27,3,188,839,1480,55,104,11,125,97,72,43,23,17,0,7,0,5,0,54,393,4685,299,14,399,279,210,145,53,71,4,20,0,13,4,153,784,0,2,0,0,0,0
1977_Ernaux-Annie_Ce-qu-ils-disent-ou-rien.xml,Ce qu'ils disent ou rien    ,"Ernaux, Annie",1977,empty,43905,0,0,0,31,1643,25,3859,3522,1654,840,467,423,195,370,17,675,92,1236,3075,2775,69,147,14,227,170,99,58,36,19,2,20,0,9,5,78,580,4390,166,25,362,377,186,64,50,33,15,26,2,85,12,115,867,6025,219,388,12,541,336,215,148,78,77,9,45,0,27,3,188,839,1480,55,104,11,125,97,72,43,23,17,0,7,0,5,0,54,393,4390,172,24,381,348,164,67,54,51,20,61,1,57,7,122,826,0,0,0,0,0,0
1926_Bazin-Rene_Baltus-le-Lorrain.xml,Baltus le Lorrain    ,"Bazin, René",1926,empty,73953,0,0,13,1605,2546,23,6623,4421,3300,1958,486,724,170,341,35,312,238,1720,4647,3872,66,140,23,285,226,210,108,18,39,6,22,2,1,4,90,903,7395,223,32,503,411,392,209,39,72,19,26,5,1,6,168,1470,5973,112,206,23,566,331,315,161,34,44,5,11,6,30,23,122,1206,1075,23,37,24,100,80,31,35,8,18,2,7,0,1,5,22,349,7395,297,23,713,507,253,176,64,79,13,44,0,53,32,184,1259,0,0,13,0,0,13
1911_Apollinaire-Guillaume_Les-exploits-d-un-jeune-don-Juan.xml,Les exploits d'un jeune don Juan    ,"Apollinaire, Guillaume",1911,empty,23616,0,0,11,526,1269,15,2492,1672,960,848,243,87,12,260,26,335,100,591,2019,3363,79,141,19,343,264,144,125,52,9,0,50,4,52,15,92,677,2361,90,25,211,175,98,89,34,9,0,34,3,23,13,68,577,2451,39,150,17,203,204,83,87,15,20,1,26,7,30,2,68,542,1094,25,102,8,124,49,45,28,4,0,0,6,1,18,5,23,330,2361,194,11,288,149,90,70,26,3,5,17,1,38,20,56,533,0,0,11,0,0,0
1923_Istrati-Panait_Les-recits-d-Adrien-Zograffi-I.xml,Les récits d'Adrien Zograffi I    ,"Istrati, Panaït",1923,empty,52544,0,1,3,1082,1811,21,5312,2864,2598,1937,429,380,52,136,21,606,295,1153,4344,13796,310,436,22,1408,793,653,538,116,116,15,43,4,175,34,318,2059,5254,158,32,491,300,266,193,42,67,4,20,1,46,7,135,1195,14999,279,459,25,1517,788,665,606,125,94,23,64,10,116,180,325,2077,22615,478,867,19,2302,1238,1236,757,180,153,14,26,7,306,80,479,2744,5254,209,24,531,282,323,157,49,30,4,8,2,38,50,159,1115,0,1,3,0,0,3
1906_Loti-Pierre_Les-Desenchantees.xml,Les Désenchantées    ,"Loti, Pierre",1906,empty,107780,0,6,57,1543,2508,34,8721,7195,7066,3646,1130,851,125,482,262,413,479,2435,5550,1384,15,23,34,86,116,100,39,12,17,0,0,4,2,0,29,489,10778,227,46,765,681,842,347,98,58,8,87,19,15,9,234,1913,771,12,15,32,75,56,46,23,12,9,0,8,0,8,3,18,303,393,19,23,9,22,13,18,7,2,0,0,0,0,2,1,4,173,10778,234,45,920,749,581,371,104,103,15,55,13,77,45,280,1593,0,6,57,0,6,57
1941_Mac-Orlan-Pierre_L-Ancre-de-misericorde.xml,L'Ancre de miséricorde    ,"Mac Orlan, Pierre",1941,empty,75606,0,0,20,1780,3986,16,7528,3791,3306,1858,556,404,36,55,8,678,416,1642,5106,3611,64,144,22,325,156,183,83,21,14,0,3,0,33,7,53,963,7560,357,20,737,332,376,187,49,30,3,4,0,61,28,140,1548,3528,90,209,14,378,209,166,96,25,25,3,1,1,42,22,81,864,2498,44,114,18,238,116,112,48,24,13,0,6,2,26,19,59,704,7560,387,18,722,336,342,174,59,35,2,6,2,59,38,156,1511,0,0,20,0,0,0
1993_Chevillard-Eric_La-nebuleuse-du-Crabe.xml,La nébuleuse du Crabe    ,"Chevillard, Éric",1992,empty,30549,0,0,49,450,1067,25,2860,2332,1803,1008,225,458,20,59,12,10,18,526,4468,631,8,27,23,58,55,26,29,2,16,0,0,0,0,1,12,233,3054,95,31,257,235,170,111,11,54,0,4,0,1,1,49,916,994,9,27,37,97,74,58,42,10,8,2,1,0,0,0,19,407,502,6,14,36,53,39,37,16,5,9,0,2,1,0,0,4,238,3054,88,33,292,251,185,88,31,41,1,6,3,1,8,61,986,0,0,0,0,0,49
1897_Roussel-Raymond_La-doublure.xml,La doublure    ,"Roussel, Raymond",1897,empty,53970,0,0,6,5781,1010,3,5534,3744,3524,1157,324,797,84,282,9,70,35,904,3742,3588,392,91,3,329,185,239,99,15,65,1,14,0,1,0,71,908,5397,121,43,495,288,360,133,25,88,2,26,0,1,0,105,1181,1879,189,40,1,244,162,81,37,14,31,1,17,0,15,2,40,460,6632,728,134,2,620,486,453,116,29,92,4,28,1,1,0,90,1238,5397,112,47,521,409,328,97,23,83,3,24,1,1,0,73,1103,0,0,6,0,0,6
1935_Leblanc-Maurice_La-Cagliostro-se-venge.xml,La Cagliostro se venge    ,"Leblanc, Maurice",1935,empty,60127,0,2,18,2257,3036,15,5796,3980,2196,1986,410,708,56,188,6,315,77,1560,3979,2842,62,122,16,245,154,129,86,12,34,2,4,3,4,2,56,821,6012,271,21,565,358,297,192,45,61,5,18,3,26,12,131,1356,3936,163,216,13,391,288,135,128,27,33,6,30,0,17,2,84,896,3965,135,178,18,327,275,140,152,25,41,3,11,0,36,9,117,872,6012,266,21,546,393,202,230,40,63,4,16,0,55,11,185,1089,0,2,18,0,0,18
1910_Roussel-Raymond_Impressions-d-Afrique.xml,Impressions d'Afrique    ,"Roussel, Raymond",1910,empty,95495,0,0,26,2297,3005,23,8530,3693,7979,1854,268,401,23,158,19,9,127,870,7148,3151,47,71,36,238,110,301,56,6,3,0,0,1,0,1,35,1100,9549,271,34,833,353,809,162,28,19,3,4,6,0,6,92,2193,5673,127,170,24,524,214,408,130,15,19,7,10,3,0,0,48,1617,447,16,15,10,42,21,32,4,0,4,0,0,0,2,6,7,236,9549,308,30,834,379,777,167,14,39,0,23,1,2,27,125,2263,0,0,26,0,0,26
1999_Volodine-Antoine_Des-anges-mineurs.xml,Des anges mineurs    ,"Volodine, Antoine",1999,empty,55881,0,0,49,526,2147,25,5247,3107,2625,1991,405,541,61,340,124,255,338,968,5996,491,6,34,12,43,31,17,8,1,6,0,1,0,6,1,12,213,5588,271,19,545,299,247,185,27,63,9,21,23,17,15,112,1498,3932,2,110,35,357,223,210,167,30,16,1,6,16,43,6,76,1194,501,2,32,14,58,29,16,17,4,2,0,0,1,4,2,13,219,5588,230,23,568,328,255,213,50,50,3,34,14,46,35,101,1336,0,0,49,0,0,49
1926_Rosny-aine-J-H_La-Femme-disparue.xml,La Femme disparue    ,"Rosny aîné, J-H",1926,empty,38209,0,0,24,1363,2058,14,4029,2168,2008,1044,294,409,49,251,6,126,63,889,3745,1461,36,75,15,137,61,102,41,10,6,1,21,0,2,0,25,522,3820,203,17,406,183,205,114,29,33,3,61,0,5,0,71,959,1727,59,89,14,181,118,88,54,6,22,2,8,2,5,4,42,523,807,24,36,20,94,38,50,28,7,6,0,11,1,1,1,19,330,3820,196,18,425,261,190,90,34,35,0,32,1,26,10,98,930,0,0,7,0,0,0
1986_Jonquet-Thierry_Le-Manoir-Des-Immortelles.xml,Le Manoir Des Immortelles    ,"Jonquet, Thierry",1986,empty,36143,0,0,22,958,2028,13,3921,1747,1453,769,160,360,36,98,2,115,40,739,3980,2150,26,139,13,196,115,88,44,14,27,2,3,0,0,0,42,614,3614,227,14,322,192,162,77,27,43,3,8,0,2,1,83,952,842,29,59,9,89,28,35,25,6,3,0,3,0,3,0,13,334,2254,70,125,13,263,113,91,55,12,14,2,8,0,11,1,57,655,3614,209,16,429,206,134,87,24,23,3,21,1,21,9,105,880,0,0,0,0,0,0
1844_L-Ecuyer-Eugene_Un-episode-de-la-vie-d-un-faux-devot.xml,Un épisode de la vie d'un faux dévot    ,"L'Écuyer, Eugène",1844,empty,24897,0,5,23,568,845,16,2301,1643,1438,598,261,295,21,43,9,236,106,661,2738,1178,17,26,33,81,105,76,31,7,17,0,0,1,0,1,33,388,2489,54,43,190,184,146,64,19,37,0,3,2,14,10,85,666,845,11,29,22,91,72,29,18,9,17,0,1,0,18,2,30,282,406,13,10,36,38,12,28,6,4,2,0,0,0,9,0,5,187,2489,159,14,220,99,167,56,35,13,2,0,0,22,1,48,680,0,5,23,0,0,23
1921_Bourget-Paul_L-Ecuyere.xml,L'Écuyère    ,"Bourget, Paul",1921,empty,103073,0,2,13,499,4185,22,8175,6769,5627,2406,1247,1005,81,788,29,284,127,2382,5875,5153,10,168,29,328,276,343,126,65,39,3,27,4,5,3,105,1312,10307,406,24,741,564,633,267,131,94,9,68,5,14,12,224,1990,5561,9,211,24,408,379,270,118,66,69,7,45,1,8,1,129,1205,1694,2,51,33,119,120,111,52,18,19,1,11,0,2,0,40,534,10307,442,22,885,683,508,258,133,79,4,125,6,31,10,226,1622,0,2,13,0,0,13
1926_Kessel-Joseph_Les-Captifs.xml,Les Captifs    ,"Kessel, Joseph",1926,empty,56995,0,2,22,1713,3438,13,6249,3950,2737,1435,583,774,62,547,24,193,42,1215,4215,5011,175,315,12,566,308,236,144,67,71,5,25,1,18,4,91,1087,5699,357,14,623,342,293,166,74,74,7,26,2,18,4,99,1232,4906,149,282,14,538,323,248,110,55,55,7,48,1,12,9,97,1120,237,8,18,11,24,10,14,6,3,0,0,0,0,0,0,3,125,5699,358,14,654,438,270,146,62,84,5,79,3,17,5,130,1157,0,2,22,0,0,0
1981_Simon-Claude_Les-Georgiques.xml,Les Géorgiques    ,"Simon, Claude",1981,empty,146585,0,5,0,471,1802,58,11038,7978,9721,4649,1543,1340,337,333,63,138,48,1950,10046,18027,21,700,24,1433,597,1109,466,115,210,45,23,8,20,8,289,3185,14658,599,23,1156,467,907,379,92,168,39,20,6,12,4,232,2793,36689,108,465,69,2858,2000,2641,1077,462,238,73,121,18,51,22,470,5150,36970,235,359,90,2746,2038,1985,962,347,303,28,145,17,66,17,515,4684,14658,184,78,1070,795,809,379,155,133,6,45,3,54,12,254,2768,0,5,0,0,0,0
2007_Jouet-Jacques_Une-mauvaise-maire.xml,Une mauvaise maire    ,"Jouet, Jacques",2007,empty,24638,0,0,0,560,1525,13,2055,1853,1132,457,156,215,34,161,5,56,15,722,3113,18027,21,700,24,1433,597,1109,466,115,210,45,23,8,20,8,289,3185,2463,150,15,214,184,136,42,18,15,2,23,0,1,0,66,702,36689,108,465,69,2858,2000,2641,1077,462,238,73,121,18,51,22,470,5150,36970,235,359,90,2746,2038,1985,962,347,303,28,145,17,66,17,515,4684,2463,173,13,215,192,99,48,9,20,3,17,1,10,2,77,672,0,0,0,0,0,0
2000_Gailly-Christian_Nuage-rouge.xml,Nuage rouge    ,"Gailly, Christian",2000,empty,38659,0,0,33,495,2421,13,4057,3312,1483,770,485,252,20,276,4,509,81,1018,2943,2664,37,189,11,230,257,99,56,27,22,1,11,0,21,4,98,520,3865,289,12,331,334,153,77,43,32,1,19,0,41,5,126,691,1340,17,80,15,166,98,51,27,6,15,0,15,0,6,2,29,352,770,10,62,11,76,60,37,15,7,7,1,0,0,10,1,31,254,3865,288,12,451,311,148,73,50,24,2,14,0,60,17,125,651,0,0,33,0,0,33
1881_Flaubert-Gustave_Bouvard-et-Pecuchet.xml,Bouvard et Pécuchet. Œuvre Posthume,"Flaubert, Gustave",1881,empty,106846,0,0,11,3356,5070,16,10944,4966,4306,3099,770,923,734,249,31,116,117,1988,8361,6773,144,316,18,673,309,293,186,27,74,65,5,7,4,10,123,1650,10684,516,19,1077,437,438,300,48,101,104,14,10,5,10,165,2261,9430,358,493,13,1003,421,333,265,53,84,32,13,0,10,13,159,2065,1429,75,106,10,123,39,52,37,8,9,5,2,0,0,2,28,509,10684,554,18,1107,494,440,321,74,88,64,36,3,7,11,189,2336,0,0,11,0,0,0
1973_Vautrin-Jean_a-Bulletins-Rouges.xml,À Bulletins Rouges    ,"Vautrin, Jean",1973,empty,42877,0,0,34,1585,3983,8,4106,1971,1794,790,299,230,64,137,8,213,127,1107,4621,4718,141,455,8,428,236,199,71,36,21,8,21,1,26,27,117,1114,4287,416,9,380,213,183,63,32,18,8,18,1,24,27,109,1065,724,32,63,6,76,59,25,12,8,4,3,2,0,1,7,19,273,208,6,22,7,22,7,10,5,2,0,0,0,0,2,0,5,113,4287,473,8,392,165,195,82,31,11,6,1,1,22,15,82,1068,0,0,15,0,0,0
2011_Bauchau-Henry_L-Enfant-rieur.xml,L'Enfant rieur    ,"Bauchau, Henry",2011,empty,95914,0,4,16,940,4478,20,9232,6087,4157,3115,667,943,202,382,37,940,1071,2818,5387,5579,42,241,21,566,356,217,180,54,74,14,7,1,43,72,149,982,9591,401,22,913,651,365,341,82,115,28,21,4,70,137,311,1370,4074,30,175,22,365,264,168,143,28,48,5,4,0,49,47,108,841,680,29,35,15,72,42,27,13,8,2,2,4,0,6,6,27,244,9591,576,15,1047,584,319,262,59,78,35,12,2,94,155,307,1299,0,4,16,0,0,1
1907_Bazin-Rene_Le-ble-qui-leve.xml,Le blé qui lève    ,"Bazin, René",1907,empty,100857,0,0,16,2019,3850,22,9587,5793,4232,3190,816,1174,158,300,51,532,158,2285,5211,10852,216,406,22,986,618,548,332,63,96,18,28,5,51,12,236,1833,10085,389,24,909,563,509,308,59,91,15,27,4,47,10,217,1761,5358,133,195,21,545,293,230,163,43,69,13,6,4,31,5,113,1032,2110,52,89,18,213,98,78,73,10,43,1,1,0,14,0,44,536,10085,404,23,980,544,426,320,73,136,12,18,5,52,18,205,1471,0,0,16,0,0,16
1912_Boylesve-Rene_Madeleine-jeune-femme.xml,Madeleine jeune femme    ,"Boylesve, René",1912,empty,111276,0,0,25,1224,3667,26,9674,7408,5470,3300,987,1108,182,537,54,1045,512,2771,6158,3722,16,71,49,274,258,204,107,34,35,7,7,1,46,19,102,886,11127,263,41,844,758,592,359,105,100,12,42,7,140,54,285,1914,5262,50,149,28,394,359,268,167,49,40,1,22,11,55,18,155,1081,216,3,5,23,20,17,12,6,1,1,0,1,0,2,0,2,104,11127,387,27,1014,693,638,300,95,48,16,127,4,107,44,213,1916,0,0,7,0,0,0
2010_Kerangal-Maylis-de_Naissance-d-un-pont.xml,Naissance d'un pont    ,"Kerangal, Maylis de",2010,empty,86915,0,0,5,310,1565,54,7826,4134,4832,2419,673,840,319,384,58,135,41,1434,8094,10307,37,167,60,815,458,608,308,66,81,33,47,14,11,2,148,2451,8691,135,63,660,389,529,263,50,74,32,21,13,7,2,132,2230,7111,24,149,50,579,318,463,247,51,27,59,9,2,0,2,108,1859,15221,59,315,44,1483,766,806,415,100,137,42,133,3,40,2,265,2796,8691,205,41,845,417,463,237,51,80,31,78,1,16,0,146,1955,0,0,5,0,0,0
1881_Lermina-Jules_La-haute-canaille-(1881).xml,La haute canaille (1881)    ,"Lermina, Jules",1881,empty,135001,0,3,45,5458,6226,14,13980,8776,6067,3512,1136,1623,85,695,21,1143,233,4051,6189,1873,62,72,17,162,128,132,56,5,24,1,2,0,4,0,39,595,13500,552,23,1348,920,649,368,102,163,3,79,2,144,15,385,1938,1397,68,60,11,150,108,60,39,17,15,1,2,0,26,6,48,384,340,12,11,22,26,10,17,9,2,4,1,2,0,0,1,8,164,13500,622,20,1420,888,582,342,102,168,12,81,2,81,13,425,1770,0,3,45,0,0,43
1926_Ramuz-Charles-Ferdinand_La-grande-peur-dans-la-montagne.xml,La grande peur dans la montagne    ,"Ramuz, Charles-Ferdinand",1926,empty,61376,0,0,16,1198,2136,23,5799,4903,1905,1673,654,1185,288,320,73,115,93,2040,2657,668,26,33,15,66,59,22,19,9,7,1,2,0,7,0,27,186,6137,197,30,487,424,296,208,70,48,31,9,7,20,12,165,1147,2207,56,80,19,209,184,75,67,25,35,22,15,0,4,0,68,430,3237,55,109,27,306,251,69,94,21,53,13,1,3,0,21,111,505,6137,199,29,630,519,150,170,64,147,13,11,7,0,21,199,728,0,0,2,0,0,0
1941_Morand-Paul_L-homme-presse.xml,L'homme pressé    ,"Morand, Paul",1941,empty,81517,0,2,24,1899,3406,20,7830,4961,4268,1970,755,845,64,356,67,415,149,1947,7347,3011,70,141,19,264,198,142,80,33,27,2,1,0,36,5,93,863,8151,396,19,740,439,433,186,75,69,10,10,1,50,12,204,1872,4569,90,185,22,439,323,249,125,50,51,0,43,6,22,9,113,1133,4055,92,173,20,387,249,233,80,33,75,1,7,0,8,3,98,1053,8151,387,20,806,531,412,148,73,124,3,17,1,29,5,201,1736,0,2,24,0,0,0
1936_Montherlant-Henry-de_Les-jeunes-filles.xml,Les jeunes filles    ,"Montherlant, Henry de",1936,empty,71192,1,0,0,987,3029,22,6155,5322,3155,1866,852,748,111,585,60,743,95,2112,4823,71192,987,3029,22,6155,5322,3155,1866,852,748,111,585,60,743,95,2112,4823,7119,342,19,509,471,432,184,73,29,6,16,4,80,3,186,1316,71192,987,3029,22,6155,5322,3155,1866,852,748,111,585,60,743,95,2112,4823,71192,987,3029,22,6155,5322,3155,1866,852,748,111,585,60,743,95,2112,4823,7119,272,25,625,529,286,180,97,103,10,67,10,80,7,240,1217,1,0,0,1,0,0
1914_Roussel-Raymond_Locus-Solus.xml,Locus Solus    ,"Roussel, Raymond",1914,empty,90431,0,0,7,1656,2407,28,7850,3940,7474,1455,318,502,37,153,16,6,178,747,7340,6523,130,185,27,560,269,627,99,22,21,1,16,1,0,8,52,1737,9043,249,35,744,392,891,154,28,22,1,17,2,0,16,80,2172,34758,660,896,26,2978,1512,2546,523,133,256,13,60,9,5,73,318,4274,6009,112,183,27,549,231,516,99,15,33,0,7,1,1,20,36,1628,9043,255,34,812,365,798,130,35,42,0,10,1,1,23,57,2202,0,0,7,0,0,7
1999_Adam-Olivier_Je-vais-bien-ne-t-en-fais-pas.xml,"Je vais bien, ne t'en fais pas    ","Adam, Olivier",1998,empty,31183,0,0,4,377,2312,12,2963,2047,1261,548,231,235,47,258,9,101,16,757,3221,8425,53,605,12,750,525,349,146,54,35,11,93,4,19,0,173,1596,3118,195,15,267,188,149,59,11,16,7,34,4,5,0,57,848,6270,65,418,13,638,380,262,98,40,37,11,52,1,26,5,139,1201,13360,187,985,12,1226,926,575,260,114,136,18,83,3,48,7,346,1950,3118,258,11,281,216,147,51,20,35,2,18,1,10,3,102,720,0,0,0,0,0,0
2002_Gaude-Laurent_La-Mort-du-roi-Tsongor.xml,La Mort du roi Tsongor    ,"Gaudé, Laurent",2001,empty,53704,0,0,6,606,4671,10,5768,2962,1861,1456,348,563,106,180,22,262,100,1438,2938,12857,146,1189,9,1392,697,464,337,70,143,17,24,1,86,10,339,1371,5370,434,11,554,266,234,154,27,69,9,1,1,19,0,147,944,9609,88,782,10,991,450,341,235,76,77,13,30,5,40,23,250,1348,7366,71,686,9,784,455,286,179,43,88,19,24,0,12,8,207,1112,5370,494,9,537,332,200,129,37,70,14,12,0,9,3,155,914,0,0,6,0,0,0
2016_Laurens-Camille_Celle-que-vous-croyez.xml,Celle que vous croyez    ,"Laurens, Camille",2016,empty,54740,0,2,5,10,2275,22,4936,4109,2145,1180,532,623,70,298,28,819,122,1862,4333,825,1,3,205,91,52,47,10,5,10,11,5,2,12,8,38,279,5474,207,25,507,443,217,89,53,86,20,11,2,79,11,203,1071,3738,1,178,19,332,279,154,78,22,24,4,80,0,33,5,118,835,2923,3,155,17,259,230,119,73,31,14,8,42,4,44,13,91,680,5474,262,19,487,405,227,126,58,51,9,50,4,75,20,175,1090,0,2,5,0,2,3
1882_Ohnet-Georges_Le-Maitre-de-forges.xml,Le Maître de forges    ,"Ohnet, Georges",1882,empty,112944,0,0,19,2012,4938,18,11458,5790,6226,3277,968,1059,69,813,22,481,156,2741,5874,5442,82,241,19,487,252,309,147,37,57,12,19,0,13,3,140,1249,11294,498,21,1065,601,603,310,73,123,15,45,1,51,26,306,1838,5616,108,210,19,566,276,311,163,49,61,4,47,3,19,9,127,1121,3554,87,189,14,423,181,182,75,25,22,1,36,0,15,4,75,832,11294,563,19,1260,518,607,299,88,99,3,100,4,55,11,277,1770,0,0,4,0,0,0
1910_Ivoi-Paul-d-_Millionnaire-malgre-lui-(tome-1).xml,Millionnaire malgré lui (tome 1)    ,"Ivoi, Paul d'",1910,empty,72302,0,0,14,19,4198,16,6876,4060,4036,1579,485,529,63,225,11,530,149,1606,5585,3131,1,143,20,268,142,211,74,23,19,3,6,0,30,3,71,886,7230,371,18,658,341,439,161,53,45,3,14,1,77,11,166,1544,6575,1,376,16,586,342,374,156,37,84,6,17,2,40,6,138,1430,5331,6,286,17,495,310,315,125,41,42,4,22,0,37,16,121,1280,7230,402,16,667,418,425,165,54,58,7,25,0,53,22,172,1563,0,0,14,0,0,14
1843_Doutre-Joseph_Les-fiances-de-1812.xml,Les fiancés de 1812    ,"Doutre, Joseph",1843,empty,73643,0,2,19,958,3567,18,7423,4490,3318,2110,521,701,159,334,11,459,217,1668,4616,2226,29,88,21,217,125,108,65,17,29,9,0,0,5,16,45,655,7364,293,23,682,475,344,226,65,70,36,4,1,24,61,168,1431,3763,79,198,16,379,196,149,123,14,45,7,12,0,14,11,108,901,2523,49,114,18,292,169,116,68,13,48,2,7,0,9,2,55,641,7364,346,20,774,465,320,188,50,74,4,51,1,74,9,160,1348,0,2,19,0,0,19
1983_Tournier-Michel_Gilles-et-Jeanne.xml,Gilles et Jeanne    ,"Tournier, Michel",1983,empty,26461,0,0,27,570,1296,17,2350,1344,1242,892,211,270,29,73,7,76,34,594,3568,1561,31,67,23,131,65,81,55,9,20,1,14,0,4,0,34,516,2646,111,22,210,102,139,102,22,35,4,20,0,5,2,54,782,581,17,34,13,62,37,43,13,5,3,0,2,1,1,1,13,266,612,10,32,15,47,18,34,24,6,1,0,1,1,2,0,10,266,2646,122,20,233,135,98,91,23,28,1,4,1,7,6,56,753,0,0,0,0,0,27
1980_A.D.G._Pour-venger-Pepere.xml,Pour venger Pépère    ,A.D.G,1980,empty,49827,0,0,20,1387,2283,17,4663,2870,2527,1291,298,365,71,117,4,419,65,1161,5681,1680,32,75,18,138,85,71,39,11,15,7,1,1,6,0,28,517,4982,215,22,393,259,270,125,27,42,11,2,1,26,4,94,1300,1982,63,98,14,191,101,113,51,20,17,0,2,0,21,3,46,638,2440,65,98,17,232,128,127,79,13,19,0,2,0,28,1,45,729,4982,203,23,483,293,242,144,26,45,5,14,0,51,2,102,1247,0,0,4,0,0,0
1974_San-Antonio_Un-os-dans-la-noce.xml,Un os dans la noce    ,San-Antonio,1974,empty,71710,0,0,21,2807,3112,11,6751,3975,3822,1444,625,451,84,167,18,667,68,1608,7395,5078,180,288,10,447,254,324,79,33,18,5,16,0,38,5,123,1309,7171,372,18,620,394,428,124,58,30,8,20,0,59,7,169,1708,4452,198,173,11,419,250,246,84,34,26,2,23,2,34,7,110,1249,2829,144,107,13,270,175,152,59,19,22,6,12,0,10,1,66,802,7171,292,23,720,377,382,142,49,57,8,22,0,45,6,153,1649,0,0,4,0,0,0
